time,3.512069,4.184875,4.552887,4.686042,4.819607,4.948591,5.078008,5.210115,5.341729,5.471191,5.602600,5.733554,5.911957,6.080141,6.225864,6.355129,6.487850,6.618041,6.911907,7.073295,7.711887,8.511874,8.674326,8.805239,9.010365,9.141064,9.270966,9.400416,9.607921,9.811899,10.011898,10.311972,11.512012,11.675121,11.804206
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.006778,12.220205,0.000000,8.126685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.610270,8.332119
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.795122,0.000000,0.000000,0.000000,-9.143951,0.000000,0.000000,0.000000,-12.638376,-14.043663,0.000000,-11.435263,-9.014866,0.000000,0.000000,0.000000,-8.292657,-23.985771,0.000000,-13.165138,0.000000,0.000000,-11.075686,-9.144449,0.000000,0.000000,-8.450460,0.000000,-8.273892
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.488540,12.605914,10.090022,11.768065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.761479,0.000000
tau_j4,-3.033239,-2.636901,-2.457920,-4.798235,-2.856003,-3.932346,-5.581630,-4.001219,-2.009982,-2.598791,-3.588078,-2.172563,-3.871757,-2.543228,-7.444047,-7.908340,0.000000,-4.349853,-3.259203,-2.548848,3.220390,-3.065695,-5.252810,-14.508595,-5.981320,-5.939801,0.000000,0.000000,-3.292500,-2.410074,3.986950,3.069764,-3.737936,-2.101983,-2.904153
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.259684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.316140,-3.675271,-2.501979,-2.952005,-1.404856,-1.081374,0.000000,0.000000,0.000000,-1.720363,-3.285791,-2.383716
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
