time,7.911936,9.038336,9.179291,9.321042,9.510873
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.431907,3.639889,3.816082,0.000000,2.423737
tau_j5,0.000000,-1.324471,-1.394922,-1.044048,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000
