time,6.711897,6.711966,6.934667,6.934693,7.141499,7.141525,7.346876,7.346903,7.556742,7.556769,7.770998,7.771024,11.510854,11.510947,11.735249,11.735282,12.311796,12.311852
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.545387,8.545387,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,3.363772,3.363772,4.724602,4.724602,2.718676,2.718676,2.836080,2.836080,2.845196,2.845196,5.479515,5.479515,4.241963,4.241963,-2.559627,-2.559627
tau_j5,-1.045859,-1.045859,-1.685381,-1.685381,-1.098019,-1.098019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.797910,-1.797910,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.673085,1.673085,1.052803,1.052803,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
