time,3.912972,4.011910,4.110903,4.211942,4.311920,4.412943,4.511903,4.612909,4.711837,4.910884,5.011917,5.111929,5.212943,5.312885,5.411809,5.512864,5.611913,5.711871,5.811898,5.911907,6.010937,6.110900,6.211874,6.311892,6.411873,6.512879,6.611958,6.711889,6.811917,6.911891,7.012849,7.110844,7.212871,7.311817,7.411828,7.511824,7.610852,7.712828,7.911827,8.011840,8.113904,8.212883,8.311943,8.812895,8.912897,9.012901,9.112978
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.429224,-3.094344,-2.134368,-2.208349,0.000000,0.000000,0.000000,-2.569711,-2.735659,-2.396843,-2.609983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.019934,-2.151682,-2.420951,-2.779711,0.000000,0.000000,-2.040249,-3.153737,-2.367365,-2.598584,-2.169213,-2.224377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,0.000000,0.000000,0.000000,1.097108,1.563445,1.522165,1.491416,0.000000,0.000000,0.000000,1.118280,1.356776,1.465158,1.437365,1.537417,1.507787,1.480858,1.577984,1.522484,1.440009,1.331463,1.368160,1.180904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.030564,0.000000,1.149962,1.152853,0.000000,0.000000,0.000000,0.000000,1.174032,1.401735,1.601799,1.570247,1.487316,1.536596,2.056805,2.095125,1.030878
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,1.363005,1.503937,1.885250,1.920358,1.576942,1.825912,1.384860,0.000000,1.577637,1.966778,1.658732,1.710614,1.345424,1.604889,1.925758,1.319179,1.746481,1.644768,1.799747,1.674133,1.830582,1.503376,1.231874,1.242334,1.182930,1.029127,0.000000,1.225003,1.570473,1.438725,1.395175,1.584053,1.735797,1.207127,0.000000,0.000000,0.000000,1.236487,1.382655,1.462286,1.462073,1.251457,1.451272,2.183686,1.862048,1.288029
