time,0.000000,3.311959,3.411895,3.510925,3.812046,3.911925,4.011989,4.111964,4.211928,4.311960,4.411944,4.512044,4.611965,4.711950,4.811950,4.911953,5.011961,5.111932,5.212009,5.411948,5.711923,5.811990,6.211990,6.312075,6.411998,6.512034,6.612009
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,2.372243,2.995534,3.142621,2.061118,2.393801,2.004989,2.646838,2.793283,3.094368,0.000000,2.071557,3.006056,3.066007,2.129239,2.261232,3.066019,2.620570,2.109915,2.103220,2.061436,2.448782,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,0.000000,1.554227,1.752361,1.872180,1.277869,1.587537,1.178667,1.886286,1.833141,1.909041,1.172119,1.274356,1.680411,1.643268,0.000000,1.165228,1.388019,1.188020,0.000000,0.000000,0.000000,0.000000,1.355903,1.840678,1.932572,1.410656,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.098394,1.212431,1.283674,1.538399,1.619263,1.643029,1.357099,1.391186,1.169326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.081609,1.723308,2.153946,1.929592,1.084546
