time,11.612354,11.712784,11.812835,11.911336,12.112567,12.212785,12.812319,13.112499,13.312349,13.513036,13.712837
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,8.129559,8.273104,10.304348,9.552181,8.135635,8.556099,8.948984,9.768177,9.697306,8.512846
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.215487,2.616531,2.295837,3.328047,2.016352,0.000000,0.000000,2.126865,2.286973,0.000000,0.000000
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
