time,2.310761,4.198131
tau_j1,0.000000,0.000000
tau_j2,0.000000,0.000000
tau_j3,0.000000,0.000000
tau_j4,-2.151954,-2.431129
tau_j5,0.000000,0.000000
tau_j6,0.000000,0.000000
tau_j7,0.000000,0.000000
