time,4.111865,4.211857,4.311898,4.411732,4.511746,4.611769,4.711802,4.811796,4.911795,5.011810,5.111826,5.211751,5.311786,5.411772,5.511770,5.611811,5.711729,5.811799,5.911734,6.010723,6.111746,6.211729,6.311725,6.411746,7.912701,8.011819,8.111927,8.211764,8.311776,8.411726,8.511869,8.611781,8.711761,8.811744,8.910726,9.011704,9.111753,11.211853,11.311726,11.411713,11.511771,11.611799,11.711722,11.811726,11.911711,12.011755,12.111708,12.211706,12.411787
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,0.000000,-2.034922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.046948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,1.314002,1.624434,1.650894,1.507472,1.494372,1.660186,1.592062,1.729620,1.522392,1.375861,1.461372,1.361983,1.638991,1.249605,1.514112,1.039991,2.051613,2.150220,2.036100,1.716127,1.675632,1.550330,1.393586,0.000000,1.304997,2.069954,2.415404,1.727349,2.080421,1.717453,1.794470,1.754463,2.017551,1.935021,1.820761,1.299459,1.093475,1.274942,1.562145,1.679639,1.630693,1.775237,1.343413,1.525898,1.609046,1.439423,1.621501,1.286013,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.517891,0.000000,0.000000,0.000000,-1.445083,-1.587629,0.000000,0.000000,0.000000,-1.017924
tau_j7,1.397399,1.916453,1.920236,2.029205,1.719896,1.915588,1.633454,2.080750,1.829559,1.548516,1.766882,1.267791,1.597834,1.070494,0.000000,0.000000,1.887419,2.514754,2.227021,1.542435,1.227621,0.000000,1.186870,1.045910,1.130888,1.917415,1.995092,1.459749,1.816968,1.572985,1.558692,1.697315,1.698270,1.729417,1.448885,1.262627,0.000000,1.200920,1.571304,1.814329,1.766600,1.331204,1.109704,1.384384,1.406263,1.005237,1.113295,0.000000,0.000000
