time,4.211779,4.372589,4.503740,4.636927,4.768638,4.897888,6.997911,7.522571,7.654853,7.791140,14.811720
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.020974
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,-8.652487,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.287641,-4.531072,-6.344360,-6.956321,-8.159552,-9.042472,-7.818235,-2.203078,-2.355385,-2.508414,0.000000
tau_j5,0.000000,0.000000,0.000000,-1.350270,-1.150560,-1.475423,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
