time,2.911970,5.065356
tau_j1,-8.654434,0.000000
tau_j2,0.000000,0.000000
tau_j3,0.000000,0.000000
tau_j4,0.000000,-3.312900
tau_j5,0.000000,0.000000
tau_j6,0.000000,0.000000
tau_j7,0.000000,0.000000
