time,1.811846,3.941889
tau_j1,0.000000,0.000000
tau_j2,0.000000,0.000000
tau_j3,0.000000,0.000000
tau_j4,-2.164285,-3.150824
tau_j5,0.000000,0.000000
tau_j6,0.000000,0.000000
tau_j7,0.000000,0.000000
