time,2.911763,3.011858,3.111874,3.211885,3.311835,3.411877,3.511770,3.611895,3.711906,3.811822,3.911924,4.011856,4.111795,4.211800,4.311747,4.411848,4.511873,6.111906,6.211908,6.311901,6.411836,6.511796,6.611812,6.711821,6.811889,6.911905,7.011856,7.111803,7.211765,9.111846,9.211797,9.311758,9.411760,9.511803,9.611795,9.711834,9.811787,9.911794,10.011773,10.111729,12.411754,12.511811,12.611796,12.811681,12.911694,13.111787
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.781534,8.314178
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,-2.045560,-2.512227,0.000000,0.000000,0.000000,0.000000,0.000000,-3.047415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.440964,-3.024720,0.000000,-4.395829,-2.587755,0.000000,-3.083281,-2.325920,0.000000,0.000000,2.540137,2.476083,0.000000,2.161388,2.446496,2.715533,3.109138,4.165174,4.579060,3.053649,2.855453,2.103304,3.031442,2.076337,3.406260,2.495302,2.117798,0.000000,0.000000
tau_j5,0.000000,0.000000,0.000000,-1.075859,-1.283007,-1.248395,0.000000,-1.011951,-1.190513,-1.468680,-1.001045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,-1.270583,-1.115395,-1.322463,-1.357603,-1.678645,-1.706692,-1.609758,-1.569177,-1.854649,-1.375855,-1.830594,-1.415441,-1.586102,-1.784671,-2.075640,-1.672097,-1.071817,0.000000,-1.491941,-2.740088,-2.861390,-1.939566,-2.507425,-2.023436,-3.065006,-2.837255,-2.263963,-2.229702,0.000000,-1.015761,-2.157529,-1.423743,-1.684285,-1.852331,0.000000,-1.675652,0.000000,0.000000,-1.059180,0.000000,-1.420483,0.000000,0.000000,0.000000,-1.192792,-1.027700
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
