time,3.112026,3.212019,3.320516,8.212020,8.311930,8.411876,8.511832
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,-9.897738,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.247747,0.000000,2.680459,-2.148162,-2.425566,-2.273876,0.000000
tau_j5,0.000000,2.033597,2.218249,0.000000,1.482536,1.751508,1.272076
tau_j6,2.488584,3.738132,2.685579,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,1.222369,1.848327,1.926415,1.110021
