time,6.505810,7.090321,7.848274,7.987463,8.127443,8.568413,9.251097,9.859045,10.001373,10.142214,10.281682,10.421007,10.560931,10.713655,10.854718,11.212780,11.390792,11.532449,11.675530,11.817351,11.960031,12.104416,12.246783,12.390018,12.534390,12.675708,13.505788,13.606750,13.705821
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.000258,3.493556,4.134735,2.922953,-2.093124,0.000000,0.000000,2.048933,2.989096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.162682,0.000000,0.000000,0.000000,2.795411,0.000000,0.000000,0.000000,0.000000,2.513482
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,-1.154398,-1.538312,-1.387812,-1.976176,-1.286975,-1.826403,-2.019847,-1.523306,0.000000,0.000000,0.000000,-1.277221,-1.675705,-1.688840,-2.633936,-3.494096,-3.700005,-2.936358,-3.495223,-1.775624,0.000000,-1.449935,-1.683359,-2.162246
tau_j6,0.000000,0.000000,-1.445466,-1.735723,-3.058619,-2.684416,0.000000,-1.519973,-1.803303,-3.440122,-2.499728,-1.767036,-1.798155,-1.011277,-1.076447,-1.371469,-1.667539,-1.346421,-1.699683,0.000000,-2.001846,-2.745829,0.000000,-1.038717,-1.656617,-1.129809,0.000000,-1.195031,-1.006337
tau_j7,0.000000,0.000000,-1.029797,-1.132644,-1.510949,-1.361705,0.000000,-1.207523,-1.144652,-1.662900,-1.200466,-1.031378,-1.242423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.638906,-2.235933,-1.975426,-1.373554,-1.423619,0.000000,0.000000,0.000000,0.000000,0.000000
