time,5.811889,5.811928,6.049746,6.049774,6.262729,6.262755,6.511837,6.511890,7.611847,7.611901,7.851220,7.851252,8.110733,8.110776
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.547231,2.547231,3.784127,3.784127,4.036794,4.036794,3.487444,3.487444,0.000000,0.000000,3.433033,3.433033,4.394147,4.394147
tau_j5,-1.115990,-1.115990,-1.442793,-1.442793,-1.493776,-1.493776,-1.138371,-1.138371,-1.192490,-1.192490,-1.699579,-1.699579,-1.552608,-1.552608
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
