time,4.211816,4.380365,4.529133,4.659282,4.789832,6.919003,7.152373,15.712708
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.528048
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.625862,-2.801166,-3.785331,-3.668177,-4.136099,-2.547777,-2.153877,0.000000
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
