time,3.311895,3.311966,3.410849,3.410897,3.511802,3.511862,3.611872,3.611924,3.711840,3.711903,3.911881,3.911940,4.011796,4.011848,4.111831,4.111880,4.211899,4.211951,4.611836,4.611893
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,-2.603509,-2.603509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,1.040027,1.040027,1.354778,1.354778,2.394469,2.394469,2.125965,2.125965,1.405486,1.405486,0.000000,0.000000,1.349470,1.349470,1.617746,1.617746,1.580007,1.580007,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.123046,-1.123046
tau_j7,1.741358,1.741358,2.470330,2.470330,2.935640,2.935640,2.125088,2.125088,2.328005,2.328005,1.173592,1.173592,1.806269,1.806269,1.742158,1.742158,1.760230,1.760230,0.000000,0.000000
