time,6.211835,6.375764,6.664305,6.868564,7.078283,7.511886,7.811927,7.964740,8.111790,8.238971,8.411913,9.511893,12.411873
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.139040
tau_j2,-8.761578,0.000000,0.000000,-8.094961,0.000000,-11.911871,-9.218566,-10.091827,-9.492613,-9.068065,-9.838779,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-3.247502,0.000000,-2.193758,-2.646832,0.000000,-3.158676,-2.302353,0.000000,-2.033048,0.000000,0.000000,2.145995,0.000000
tau_j5,0.000000,0.000000,1.098538,1.692394,1.380080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,-1.034874,0.000000,0.000000,-1.161636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
