time,4.712462,4.812561,4.912579,5.012577,5.112674,5.212835,5.312617,5.412482,5.512438,5.611751,5.712892,5.812844,5.912908,6.012725,6.212450,6.312440,6.412925,6.512939,6.612591,6.712557,6.812910,6.912454,7.012803,7.112849,7.212839,7.312860,7.412924,8.612645,8.712502,8.812589,8.912419,9.012940,9.112507,9.212463,9.312434,9.412958,9.512849,9.612864,9.712849,9.812683,9.912495,10.012640,10.112593,10.212824,10.312884,10.412888,10.512916,10.612482,10.712448,10.812463,13.212623
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.170496,0.000000,0.000000,-8.346470,0.000000,-8.582329,0.000000,0.000000,-8.667467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.226338,-2.237042,-3.052459,-3.142537,-3.820566,-3.812470,-2.375327,-3.686360,-3.254354,-3.420562,-2.932234,-3.168987,-2.625613,-2.256696,-3.124170,-3.510967,-2.278265,-2.822422,0.000000,-2.147192,-2.882733,0.000000,-2.810486,0.000000,-2.129574,-2.315692,0.000000,0.000000,0.000000,-2.087412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.060828,2.070766,2.381989,2.377852,2.192050
tau_j5,0.000000,0.000000,-1.388149,-1.374620,-1.054081,-1.065153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,-1.169334,-1.034041,0.000000,0.000000,-1.402295,0.000000,0.000000,-1.550719,-1.081723,0.000000,-1.116392,-1.178640,0.000000,-1.418583,-1.136074,-1.078290,-1.236319,-1.428900,-1.485405,-1.419091,-1.518406,-1.514755,-1.534609,-1.676700,-1.056970,-1.451970,-1.520391,-1.986735,-1.866911,-1.084278,-1.015266,-1.620862,-1.595911,-1.391825,-1.752942,-1.679670,-1.132913,-1.343312,-1.624443,-1.445466,-1.554757,-1.732214,-1.349221,-1.248153,-1.074789,0.000000,-1.136247,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
