time,2.811854,2.912853,3.011938,3.111962,3.211975,3.315961,3.511923,3.611891,3.711810,3.811862,3.911944,4.011944,4.111925,4.211887,4.311860,4.411897
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,8.715104,8.433658,8.375952,0.000000,0.000000,0.000000,0.000000,8.047339,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.665544,3.688909,3.728659,3.534035,4.513733,2.961213,2.485820,0.000000,0.000000,0.000000,0.000000,2.521892,2.255088,2.601142,3.256640,2.905194
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,1.434105,1.871824,1.576738,1.888900,2.134112,1.562656,1.582774,1.235301,1.165261,1.119084,1.415334,1.923059,1.267465,1.446924,1.403692,1.279778
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
