time,2.510922,2.670514,5.913847,6.212285,6.510897,6.711813
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,-8.413254,0.000000
tau_j3,0.000000,0.000000,10.586038,0.000000,0.000000,0.000000
tau_j4,0.000000,-3.012315,0.000000,2.798141,0.000000,2.376902
tau_j5,-1.074225,-1.701167,0.000000,0.000000,0.000000,0.000000
tau_j6,-1.407368,-1.500005,-2.892064,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
