time,0.000000,0.909877,1.110905,1.310877,1.411917,1.611923,1.909888,2.010891,2.110921,2.211915,2.310970,2.411843,2.510872,2.611914,3.110991,3.211817,3.310911,3.411892,3.510907,3.612007,3.710847,3.811799,4.211870,4.310979,4.411884,4.510822,4.710868,4.811880,4.910918,5.011902,5.110916,5.211954,5.310861,5.411811,5.710825,5.811961,5.910918,6.010833,6.110831,6.210807,6.310883,6.410892,6.510948,6.611935,6.710908,6.810811,6.910829,7.009770,7.110868,7.211867,7.310934,7.411960,7.510844,7.611828,7.710856,7.811807,7.910944,8.011856,8.110809,8.211889,8.310851,8.411883,8.510780,8.611801,8.710810,8.811764,8.910869,9.011845,9.111894,9.211894,9.310822,9.411773,9.510874,9.611785,9.710811,9.811889,9.910887,10.012016,10.110819,10.211742,10.310835,10.411782,10.510905,10.611818,10.710861,10.811818,10.910840,11.011793,11.110813,11.211900,11.310786,11.410839,11.510830,11.611947,11.710804,12.011791,12.110804,12.211874,12.310846
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,-8.529585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,-2.221843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.364477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.558809,3.115740,3.248984,3.134350,3.521247,3.056423,2.236729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.180597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153076,2.485690,0.000000,0.000000,2.168349,2.159086,2.100360,2.332788,0.000000,0.000000,0.000000,2.155387,0.000000,0.000000,2.275244,3.041771,2.444118
tau_j5,0.000000,1.169626,0.000000,0.000000,1.098025,0.000000,1.168335,1.292617,1.503452,1.337029,1.362610,1.466726,1.202576,1.132363,1.065716,1.078896,1.235967,1.681421,1.699301,1.665822,1.511673,1.111132,1.027217,1.193491,1.354822,1.767403,2.268344,2.007395,1.356578,1.317376,1.917623,2.040963,2.160499,1.196140,1.276420,1.352601,1.500816,1.431217,1.364550,1.478631,1.450711,1.681592,1.520418,2.103362,1.500621,1.546350,1.579653,1.725514,1.433324,1.618455,1.629325,1.663185,1.869616,1.236723,0.000000,0.000000,0.000000,0.000000,0.000000,1.266765,1.566238,2.242327,1.860867,1.393524,1.033008,1.056897,1.364392,1.445616,1.602959,1.775244,1.579167,1.371430,1.442092,1.390494,1.477945,1.366396,1.441298,1.447447,1.425068,1.296767,1.385632,1.588392,1.456978,1.358101,1.358144,1.347212,1.108697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,1.198561,1.105102,0.000000,1.009783,1.054523,1.160300,1.247311,1.390727,1.356038,1.187627,0.000000,0.000000,0.000000,0.000000,1.019368,1.093948,0.000000,0.000000,0.000000,0.000000,1.169678,1.512881,1.591609,1.730466,1.425097,1.442321,1.492379,1.285697,1.321075,0.000000,1.166947,0.000000,0.000000,1.043572,1.118081,0.000000,1.085074,0.000000,1.058664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.092941,0.000000,-1.027921,0.000000,-1.355448,-1.179401,0.000000,0.000000,0.000000,-1.294759,-1.192114,0.000000,-1.343832,-1.345790,-1.081224,-1.053710,-1.162867,0.000000,0.000000,-1.059975,-1.503578,0.000000,0.000000,-1.321073,-1.365613,0.000000,0.000000,-1.112050,0.000000,0.000000,-1.240147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.516352,1.888107,2.536111,1.936020,1.753700,1.787915,2.090263,1.866598,1.721132,1.820650,1.590686,1.899065,1.325678,1.149594,1.251282,1.250624,1.427073,1.435681,1.851263,2.028957,2.798509,2.053119,1.857728,1.570261,1.372805,1.677895,1.558639,1.819268,1.933391,1.783579,1.661422,1.593096,1.630775,1.708743,1.515711,1.558103,1.604135,1.557606,1.474925,1.564504,1.778305,1.688847,1.699056,1.657643,1.674963,1.476359,1.295712,1.431969,1.242801,1.098586,1.158976,1.052625,1.130207,1.110374,1.010702,0.000000,0.000000,0.000000
