time,6.111890,6.573454,7.098923,7.238319,7.377913,7.516356,7.656687,7.794943,7.934908,8.076810,8.216800,8.356817,8.494416,8.811847,10.711842,11.348292,11.489485,11.640206,11.781638
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,-8.237461,0.000000,0.000000,-8.177891,-9.797159,-10.583260,-8.881109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,3.381176,8.738932,14.128099,16.284348,15.618528,13.961024,12.905116,10.694658,7.579799,6.367632,4.930446,3.806133,3.179180,-2.461923,3.721694,10.573702,11.286512,8.822282,5.226424
tau_j5,0.000000,0.000000,-1.472734,-1.791929,-1.312667,-1.020898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.157605,-2.015497,-2.305681,-2.079997,0.000000
tau_j6,0.000000,1.499606,1.266617,1.590468,1.059470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
