time,2.011949,2.011987,2.109883,2.109930,2.211948,2.211998,2.509934,2.509982,2.610938,2.610989,3.011921,3.011973,3.111982,3.112063,3.210909,3.210958,3.411955,3.412012,3.510938,3.510989,3.610922,3.610971,3.709930,3.709982,3.809927,3.809998,3.909821,3.909887,4.212007,4.212091,4.410938,4.410989,4.510963,4.511019,6.310909,6.310963,6.410954,6.411006,6.510877,6.510928,6.611765,6.611804,6.914954,6.915037,7.012872,7.012924,7.114947,7.115021,7.213880,7.213931,7.513900,7.513953,7.614997,7.615054,7.713941,7.714003
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.142873,-10.142873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.044744,-9.044744,0.000000,0.000000,0.000000,0.000000,-8.228709,-8.228709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,13.084813,13.084813,12.582364,12.582364,8.529048,8.529048,9.198644,9.198644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.520839,8.520839,10.664390,10.664390,9.855971,9.855971,9.599719,9.599719,8.888769,8.888769,8.599192,8.599192,8.721268,8.721268,10.898542,10.898542,10.251751,10.251751,9.941299,9.941299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.356560,8.356560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,5.786293,5.786293,6.075237,6.075237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.028073,4.028073,0.000000,0.000000,2.698609,2.698609,3.115057,3.115057,0.000000,0.000000,2.856773,2.856773,3.649270,3.649270,2.526316,2.526316,3.504080,3.504080,0.000000,0.000000,0.000000,0.000000,2.647053,2.647053,2.789756,2.789756,0.000000,0.000000,2.595353,2.595353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,-1.265720,-1.265720,-1.270200,-1.270200,0.000000,0.000000,-1.009957,-1.009957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,2.692629,2.692629,2.573380,2.573380,0.000000,0.000000,0.000000,0.000000,1.151432,1.151432,0.000000,0.000000,1.238276,1.238276,0.000000,0.000000,1.673063,1.673063,0.000000,0.000000,1.306168,1.306168,1.130221,1.130221,0.000000,0.000000,2.331578,2.331578,2.466435,2.466435,0.000000,0.000000,2.389338,2.389338,1.564566,1.564566,1.146124,1.146124,1.432074,1.432074,1.451317,1.451317,1.191501,1.191501,1.422180,1.422180,1.281312,1.281312,1.215200,1.215200,1.046795,1.046795,1.344894,1.344894,1.453222,1.453222
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.380227,-1.380227,-1.727230,-1.727230,-1.000600,-1.000600,-1.114927,-1.114927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
