time,2.111898,2.111980,3.061770,3.061820,3.980476,3.980531,6.311860,6.311960,7.253493,7.253563,7.627332,7.627387,9.111836,9.111948,9.292597,9.292674,9.510738,9.510825,9.713746,9.713831,9.913715,9.913792,10.411809,10.411905,10.711786,10.711879,10.916670,10.916748,11.112801,11.112886,12.911890,12.912005,13.112478,13.112540,13.911745,13.911846,14.111680,14.111737,14.304247,14.304308,14.513795,14.513954,14.711693,14.711755,14.891212,14.891299,16.611892,16.612023,16.810350,16.810411
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.089820,9.089820,8.715598,8.715598,10.754641,10.754641,11.605759,11.605759,8.527029,8.527029,10.857134,10.857134,12.210571,12.210571,14.723392,14.723392,10.208605,10.208605,0.000000,0.000000,0.000000,0.000000,10.452877,10.452877,8.797947,8.797947,10.596729,10.596729,10.523703,10.523703,9.967266,9.967266,11.139771,11.139771,10.297089,10.297089,8.141247,8.141247
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,0.000000,0.000000,-2.506546,-2.506546,0.000000,0.000000,-2.642053,-2.642053,-3.435554,-3.435554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,0.000000,0.000000,-2.209131,-2.209131,-4.174899,-4.174899,0.000000,0.000000,-3.444294,-3.444294,-2.300593,-2.300593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.287894,-1.287894,-1.043453,-1.043453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,-1.475179,-1.475179,-1.727098,-1.727098,0.000000,0.000000,0.000000,0.000000,-1.110977,-1.110977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.038554,-1.038554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,-1.097164,-1.097164,-3.451595,-3.451595,-5.741485,-5.741485,-1.468238,-1.468238,-6.035006,-6.035006,-4.329058,-4.329058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.287430,-1.287430,-1.555847,-1.555847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
