time,3.011978,3.111929,3.211878,3.411917,3.510815,3.711888,4.411900,4.611876,5.111886,5.411903,5.512831,5.611911,5.911868,6.211888,6.411908
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,8.648056,10.578829,0.000000,8.897300,8.178441,8.327690,8.265900,8.363287,8.118786,8.440832,8.305311,9.347347
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.042866,2.639686,2.690226,2.829243,3.870418,2.398092,0.000000,0.000000,2.192093,0.000000,0.000000,0.000000,0.000000,2.003788,2.137307
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
