time,2.111981,4.211985,4.392218,4.534419,4.676095,5.011924,5.210919,15.211871,15.411874,15.611844
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.684289,9.171055
tau_j2,0.000000,0.000000,-8.856044,0.000000,-12.156892,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.035463,-4.522417,-5.617044,-3.294242,-6.903150,-2.181722,-2.334503,2.564523,0.000000,0.000000
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
