time,2.911874,3.012946,3.111936,3.211979,3.311831,3.411823,3.511867,3.611904,3.711940,3.811922,3.911974,4.011819,4.111821,4.211846,4.311955,4.411933,4.511982,4.911867,5.011919,5.111897,5.211881,5.311903,5.411808,5.511776,5.611835,5.711962,5.811881,5.911920,6.711878,7.111884,7.511810,7.611806,7.711818,7.811896,7.911802,8.011885,8.111932,8.211884,8.311775
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.349287,11.849205,12.391284,12.854502,12.240535,12.675673,12.090357,10.925196,9.337630
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.881241,0.000000,0.000000,-8.704293,0.000000,0.000000,-10.804590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,8.437510,8.903551,8.679646,9.123284,9.575848,8.835909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.041033,10.895242,11.651188,13.873484,12.669236,13.718886,13.364198,11.583771,9.582026
tau_j4,-2.453625,-2.582104,-2.490068,-2.810161,-3.848178,-3.898999,-4.074907,-5.186832,-5.777117,-6.633350,-6.048293,-6.028579,-5.712483,-4.370798,-4.133704,-4.907480,-4.044937,-2.501622,-5.775950,-3.011703,-2.899100,-5.641655,-5.147639,-3.220719,-2.746390,-3.079128,-3.460353,-2.339702,2.126530,2.181462,-3.655923,-3.313842,-3.178875,-3.583721,-4.214760,-3.883191,-3.166235,-2.897291,-2.458560
tau_j5,0.000000,0.000000,0.000000,0.000000,1.085329,0.000000,0.000000,0.000000,0.000000,0.000000,1.007357,1.155506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.902611,2.836714,2.680382,2.135548,1.648181,1.223033,0.000000,0.000000,0.000000,0.000000,0.000000,1.279291,1.580052,1.155379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.396973,0.000000,-1.023483,-1.405184,0.000000,-1.105228,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
