time,4.911832,5.511833,5.612817,5.711867,5.811914,5.911811,6.011752,6.111799,6.311879,6.411853,6.511897,6.611810,6.711751,6.811793,6.911882,7.111879,7.211809,7.311791,11.011729,11.511833,12.011840
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.054855,8.816838,8.166597
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,8.023417,9.106105,0.000000,0.000000,8.598097,0.000000,8.499703,8.535666,8.703509,9.499308,10.071174,10.013519,9.585084,9.905547,0.000000,0.000000,8.036976,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,-2.031378,-2.406155,-2.939856,-2.695834,-3.084236,-2.910937,0.000000,0.000000,-2.063204,0.000000,-2.155311,-2.636847,0.000000,-2.101629,-2.012870,-2.753345,-2.665584,0.000000,0.000000,0.000000
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
