time,2.611994,3.655019,3.792157
tau_j1,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000
tau_j4,-2.006917,-2.907641,-4.176708
tau_j5,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000
