time,0.000010,6.573339,7.098820,7.238218,7.377826,7.516267,7.656591,7.794845,7.934777,8.076714,8.216688,8.356720,8.494315,8.634732,9.303075,11.348175,11.489397,11.640085,11.781512,11.920590
weights,0.000000,3.379177,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,8.296945,10.000000,10.000000,10.000000,10.000000
