time,0.000008,3.248547,3.368173,3.466574,3.548492,3.667200,3.756547,3.967464,4.354473,4.446899,4.564852,4.643289,4.763040,4.844537,6.295375,6.342747,6.451221,6.555014,6.654595,6.748417,6.847308,6.950583,7.047608,7.244641,7.351303,7.450441,7.544180,7.652203,7.747624,7.866423,7.950774,8.050701,8.150540,8.276485,9.451708,9.551523,9.682526,9.778777,9.848659,9.940018,10.054169,11.755940,11.856242,11.952114,12.058420,12.251100,12.350082
weights,0.000000,0.074235,0.175256,0.264261,0.331280,0.405659,1.000000,0.944646,0.882053,0.827891,0.748787,0.679005,0.618803,0.540144,1.000000,0.996351,0.929069,0.915893,0.911661,0.906788,0.834895,0.819999,0.815592,0.811924,0.807790,0.803675,0.799713,0.795559,0.781784,0.764109,0.746776,0.730732,0.674390,0.627165,0.616663,0.531283,1.000000,1.000000,0.910484,0.809177,1.000000,0.939363,0.883781,0.810007,0.753317,0.764828,0.773461
