time,0.000009,3.155490,3.295117,3.435140,3.573745,3.711622,3.853595,3.988868,4.126768,4.268252,4.479754,4.642114,4.851047,5.762240,5.895585,6.029079,6.240114,6.457506,6.672162,6.889457,7.100083
weights,0.000000,0.000465,0.001234,0.001234,0.001916,0.019099,0.041393,0.061550,0.061550,0.135165,0.177694,0.081753,0.000000,0.000000,0.000000,0.000000,0.305991,0.562772,0.000000,0.993601,0.000000
