time,0.000000,0.000009,3.354712,3.454446,3.555244,3.879491,3.941238,4.043711,4.139411,4.246002,4.342118,4.442785,4.542791,4.644662,4.742277,4.846444,4.945918,5.048590,5.145872,5.241757,5.441215,5.743052,5.839660,6.245149,6.343112,6.442034,6.546944,6.647125
weights,0.000000,0.000000,0.101694,0.236757,0.420648,0.574775,0.798064,0.969760,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
