time,0.000018,1.790273,1.930159,2.073497,2.216163,2.354974,2.485813,2.617722,2.748688,2.877718,3.009020,3.139969,3.269151,3.401698,3.530715,3.660939,3.793098,3.926099,4.134941,4.370023,4.584695,4.878295,5.424004,5.932170,6.877757,7.456411,7.605877,8.576809,10.701300,10.843100,10.987951
weights,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004123,0.008264,0.012220,0.115278,0.115278,0.223152,0.000000,0.464980,0.895244,2.112346,0.000000,3.912326,10.000000,10.000000,0.000000,10.000000,10.000000,10.000000
