time,0.000010,1.846712,1.941855,2.044955,2.243373,2.341943,2.441495,2.545686,2.645107,2.749143,2.846502,2.945136,3.041950,3.153326,3.236920,3.357401,3.661371,3.764482,3.841197,4.347844,5.961226,6.048653,6.354966,6.651039,6.742633,6.841294,6.944319,7.042065,7.350844
weights,0.000000,0.022126,0.048804,0.049961,0.051810,0.053619,0.056157,0.058361,0.060349,0.062213,0.064196,0.066581,0.069075,0.221008,0.223200,0.364907,0.506516,0.637543,0.639684,0.641931,0.784409,0.948938,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
