time,0.000011,2.660315,2.794318,3.951419,4.081069,4.210979,4.419995,4.550939,4.755816,4.893560,5.041484,5.252428,5.465292,5.673499,5.880007,6.087802,6.451655,6.658466,6.925261,7.137143,7.351595,7.491989,7.633483,7.773059,7.915623,8.058411,8.200779,8.342260,8.484050,8.631320,8.774874,8.914026,9.058620,9.212149,11.465232,11.602407,11.739954
weights,0.000000,0.000000,0.000000,0.016097,0.046514,0.165252,0.221070,0.313536,0.574137,0.810353,0.810353,1.300222,1.741727,2.121044,3.107041,3.383279,3.989929,4.898811,7.718655,8.132099,8.732833,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
