time,0.000021,3.353408,3.482460,3.612423,3.741948,3.871285,4.002985,4.212273,4.342342,4.554900,4.689307,4.823574,4.961409,5.176516,5.384064,5.592780,5.803805,6.017158,6.218884,6.424748,6.651553,6.876139,7.096800,7.306678,7.512028,7.715481,7.922668,8.059412,8.253211,8.462167,8.669142,8.875359,9.077800,9.286414,9.499358,9.708281,9.848368,9.986398,10.126603,10.265734,10.401433,10.541929,10.683059,10.825360,11.033408,11.241329,11.456195,11.667565,11.874222,12.079281,12.290281,12.504885,12.721738
weights,0.000000,0.001093,0.002328,0.023227,0.068222,0.112044,0.162893,0.316479,0.446075,0.581138,0.735021,0.735021,0.961757,1.211301,1.626195,1.974788,2.615995,3.198686,3.875256,4.646928,5.098737,5.266338,1.227349,0.000000,2.006386,5.452979,5.902648,5.945169,5.896921,1.031435,1.682885,1.823838,8.622154,9.080940,4.001277,4.007180,4.018596,3.911100,3.911100,3.981757,4.054248,4.116813,3.747776,3.747776,1.006720,0.679652,1.395097,2.801396,3.600748,4.851705,5.512250,6.028530,5.905074
