time,0.000010,3.951216,4.084775,4.218536,4.367099,4.495631,4.626860,4.754098,4.882576,5.091645,5.221435,5.430895,5.564084,5.694685,5.825996,5.963704,6.100330,6.237611,6.369250,6.505850,6.751109,6.968200,7.195645,7.425826,7.646478,7.859720,8.080744,8.292985,8.509954,8.721525,8.965427,9.108316,9.265686,9.412439,9.556481,9.697133,9.839378,10.053877,10.263309,10.472276,10.690565,10.900174,11.114952,11.333040,11.546910,11.933090
weights,0.000000,0.008516,0.045341,0.000000,0.045338,0.000000,0.000000,0.000000,0.000000,0.195117,0.036767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119223,0.296144,0.492634,1.011063,1.619995,2.060285,0.843058,1.104121,3.079348,4.903932,10.000000,10.000000,9.802635,7.008747,6.819608,2.558352,2.357698,2.357698,0.000000,10.000000,10.000000,10.000000,0.626610,10.000000,10.000000,10.000000,10.000000
