time,0.000008,3.846896,4.212111,4.342823,4.570807,5.976951,6.106272,6.236385,6.367643,6.498672,6.629584,6.759671,6.890626,9.089322,9.362021,9.508711,9.656075,9.802119,9.948015
weights,0.000000,4.037764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
