time,0.000009,4.365395,4.551951,4.682123,4.810079,4.940190,5.220665,5.431668,5.559623,5.687700,5.820000,5.956605,6.087634,6.223287,6.351990,6.480182,6.616362,6.745993,6.879094,7.007411,7.140614,7.271750,7.405655,7.622908,7.764244,7.976417,8.187470,8.398835,8.610577,8.828467,9.044218,9.181710,9.404958,9.612783,9.824228,10.036072,10.247407,10.458694,10.675559,10.820027,10.963960,11.183939,11.326676,11.469177,11.608413,11.745021,11.957849
weights,0.000000,0.040044,0.000000,0.000000,0.145826,0.000000,0.244691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149855,0.000000,0.000000,0.000000,0.705787,1.015266,1.595142,3.219707,3.497903,5.771370,5.793241,5.641259,2.218356,9.115766,0.000000,2.458007,0.000000,10.000000,6.005818,10.000000,6.794905,2.382227,10.000000,9.817256,10.000000,10.000000,10.000000,10.000000
