time,0.000010,10.873513,11.005629,11.138540,11.268281,11.397966,11.528017,11.658034,11.788441,11.919243,12.050055,12.179654
weights,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
