time,0.000008,4.759798,4.900037,5.038815,5.176841,5.307595,5.444321,5.592068,5.732960,5.872328,6.012403,6.144712,6.278586,6.423990,6.558861,6.693785,8.836879,9.058961
weights,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000
