time,0.000010,2.349240,2.545884,2.641068,2.752315,2.845659,2.946463,3.043170,3.139143,3.245522,3.345248,3.449096,3.543122,3.639146,3.761010,3.838930,3.938422,4.040226,4.144158,4.241015,4.341769,4.441699,4.561833,4.644121,4.739179,4.855158,4.938483,5.043328,5.158131,5.238031,5.343541,5.441088,5.541052,5.668316,5.743174,5.845501,5.940847,6.054234,6.139713,6.247277,6.341032,6.447114,6.541359,6.643756,6.749548,6.848803,6.947078,7.053481,7.150146,7.249489,7.373215,7.453069,7.544971,7.646823,7.741564,7.844685,8.044010,9.548555
weights,0.000000,0.022653,0.023836,0.025086,0.026327,0.051512,0.052902,0.054352,0.055904,0.057394,0.059029,0.060602,0.062374,0.064046,0.194575,0.196399,0.193800,0.195031,0.194341,0.193595,0.193174,0.192842,0.332192,0.333643,0.333281,0.477066,0.476596,0.455047,0.595597,0.595282,0.595282,0.595282,0.596483,0.725080,0.723775,0.689079,0.825514,0.975502,0.942589,0.925717,1.000000,0.980454,0.959583,1.000000,0.997996,0.997061,1.000000,1.000000,0.985235,0.986340,0.987549,0.988490,1.000000,1.000000,0.984074,1.000000,1.000000,1.000000
