time,0.000013,1.943281,2.140411,2.254459,2.342745,2.453649,2.543676,2.648964,2.841789,2.939435,3.040887,3.142395,3.234667,5.138417,5.248791,5.352081,5.447669,5.537914
weights,0.000000,0.000000,0.039276,0.093786,0.150085,0.195559,0.248435,0.326845,0.322519,0.339618,0.307241,0.295194,0.282253,0.340684,0.499271,0.724017,0.939563,0.975677
