time,0.000010,2.334534,2.432298,2.545852,2.631105,2.736871,2.829238,2.937626,3.041929,3.146553,3.229076,3.343719,3.432818,3.543343,3.640323,3.747160,3.833105,3.931680,4.030777,4.129094,4.230185,4.331109,4.437205,4.533779,4.735575,4.833512,5.340721,5.436049,5.531242,5.643259,5.740170,5.832571,5.934628,6.034065,6.160603,6.242387,6.329038,6.437510,6.538519,6.638376,6.736326,6.836575,6.934352,7.035548,7.134125,7.235462,7.335264,7.439178,8.441476,8.534886,8.635945,8.734167,8.837829,8.935684,9.036562,9.137856,9.240564,9.336217,9.436955,9.537884,9.632445,9.936880,10.034375
weights,0.000000,0.025908,0.063634,0.112065,0.169592,0.211369,0.255896,0.306500,0.363715,0.420090,0.471454,0.523935,0.593497,0.644056,0.702108,0.761218,0.816003,0.876296,0.935095,0.995624,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999325,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
