time,0.000010,4.456758,4.670188,4.960457,5.270833,5.507604,5.721754,6.592999,6.737381,6.878522,11.095245,11.240399,11.378921,11.520400,11.658738,11.795431
weights,0.000000,0.146499,0.650627,1.398015,3.037018,3.355858,3.541843,5.781089,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,9.078376,8.234297
