time,0.000011,6.340835,6.440594,6.535642,6.642438,6.735814,6.838382,6.939518,7.038295,7.137651,7.342253,7.439336,7.640261,7.743815,7.843078,7.942720,8.052614,8.152706,8.242490,8.343659,8.446059,8.542183,8.643627,8.742691,8.841617,8.942018,9.043895,9.141243,9.241250,9.341592,9.471173,9.547131,9.641122,9.742019,9.842369,9.946451,10.041470,10.142964,10.239572,10.341678,10.439138,10.549538,10.641989,10.740625,10.839284,10.952538,11.043413,11.143267,11.248317,11.342125,11.438027,11.536286,11.938753,12.034251,12.140112,12.238304,12.335630,12.744444,13.011845,13.112012,13.311907,13.411866,13.511874,13.611851,13.711809,13.811841,13.911846,14.012010,14.112071,14.211935,14.311841,14.511922,14.611929,14.711953,14.811954,14.911889,15.011862,15.111807,15.211892,15.311947,15.411987,15.511801,15.612870,15.811814,16.111926,16.212142,16.311873,16.411862,16.511795,16.612917,16.711873
weights,0.000000,0.069279,0.051089,0.049562,0.046805,0.030975,0.012969,0.007502,0.000000,0.000000,0.000000,0.000000,0.055584,0.134305,0.239460,0.324600,0.461777,0.599930,0.687634,0.773028,0.866940,0.909817,0.981597,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.894617,0.969643,0.538702,0.045037,0.000000,0.044982,0.084659,0.126567,0.170213,0.095782,0.000000,0.042536,0.075161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
