time,0.000008,3.970209,4.341493,4.563993,4.695370,4.843193,4.974619,5.109131,5.242066,5.374298,5.517667,5.647901,5.778818,5.923004,6.057552,6.188560,8.321068,8.557403
weights,0.000000,3.591265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000
