time,0.000009,4.184754,4.552769,4.685956,4.819510,4.948496,5.077909,5.210024,5.341593,5.471091,5.602513,5.733451,5.866245,6.080044,6.225763,6.354987,6.487754,6.617942,6.760975,7.073197,7.229021,7.955236,8.674238,8.805158,9.010268,9.140957,9.270869,9.399907,9.607839,9.740304,9.959876,10.158089,10.478905,11.675030,11.804123,11.936176
weights,0.000000,4.851609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518823,0.550958,0.550958,0.000000,0.163920,0.000000,0.163920,0.177654,0.177654,0.177654,0.177654,0.177654,0.177654,0.177654,0.177654
