time,3.887254,4.856629,5.815023,6.743062,8.620305,8.941447,9.242532,9.554319,10.357641,10.562362,10.999740,11.931849,12.136026,12.340412,14.032829,14.219180,14.511286,14.776913,16.586556,16.767393
weights1,-0.006048,-0.005337,0.101034,0.259296,0.479343,1.000000,1.000000,1.000000,0.725914,0.506597,0.666023,0.222184,-0.240505,-0.236214,0.125178,1.000000,1.000000,1.000000,0.683246,1.000000
weights2,0.005222,-0.092898,-0.209255,-0.210589,-0.200398,-0.315338,-0.307183,-0.299464,-0.186275,-0.089013,-0.089013,0.482275,1.000000,0.991463,0.928357,0.814625,0.703539,0.575176,0.652201,1.000000
