time,0.000011,2.443401,2.546236,2.646780,2.745163,2.852018,3.654881,3.754059,3.854296,3.940617,5.144561,5.236245,5.347383,5.447747,5.544961,6.845923,6.943327,7.042513,7.146062,7.243255,7.342732,7.476963,7.546548,7.639321,7.746763,7.846751,7.942168,8.046465,8.151020,8.245726,8.345527,8.442677,8.547818,8.652563,8.752450,8.847119,8.946749,9.038177,9.140940
weights,0.000000,0.077787,0.176400,0.294912,0.360744,0.425402,0.535026,0.689671,0.865391,0.953970,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.918756,0.976500
