time,0.000009,3.266361,3.350148,3.582370,3.651154,3.851154,3.956140,4.352414,4.552080,4.748592,4.947723,5.052326,5.148421,5.247865,5.349807,5.453505,5.550778,5.652347,5.752218,5.856734,5.953028,6.050303,6.151152,6.253248
weights,0.000000,0.075524,0.152031,0.758440,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
