time,0.000011,5.348310,5.443603,5.548037,6.249662,6.359645,6.947032,7.253597,7.453687,8.344426,8.573164,8.642092,8.848806,9.466984,9.647002,9.959729,10.042996,10.948110,11.045505,11.149166,11.245176,11.348339,12.646659
weights,0.000000,0.001501,0.003200,0.004623,0.033296,0.220566,0.177741,0.307004,0.467171,0.465070,0.600947,0.578577,0.560476,0.712726,0.832611,0.812103,0.792551,0.922712,0.886958,1.000000,1.000000,1.000000,1.000000
