time,0.000010,2.880794,3.012268,3.161088,3.303971,3.441100,3.592025,3.743593,4.037364,5.270103,5.411977,5.559826,5.722099,5.865651,6.006764,6.150919,6.291917,6.431615,6.571967
weights,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.917912,10.000000,9.478180,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
