time,0.000010,3.345495,3.442756,3.549934,3.657075,3.751596,3.841947,4.046540,4.155962,4.250549,4.361168,4.547224,5.847429,5.951880,6.048840,6.145416,6.248349,6.449228
weights,0.000000,0.033577,0.068013,0.108394,0.298776,0.320067,0.346267,0.365955,0.394783,0.572872,0.798595,0.814766,0.795552,0.792347,0.788635,0.785984,0.923490,1.000000
