time,0.000010,6.358297,7.139701,7.288876,7.435587,7.891830,8.027520,9.979911,10.119898,10.260118,10.692679,12.631271,12.930154,13.072524,13.214418,13.311825,13.410780,13.511759,13.611814,13.711869,13.811936,13.911903,14.011943,14.111773,14.211758,14.311750,14.411898,14.511793,14.611882,14.711824,14.811864,14.911808,15.011754,15.111829,15.211827,15.311891,15.411878
weights,0.000000,1.821000,8.934173,10.000000,10.000000,0.000000,0.000000,9.844656,10.000000,8.403947,0.000000,6.519513,9.243918,8.079938,10.000000
