time,0.000013,5.648014,5.783973,5.915543,6.740651,6.953567,7.169974,7.384969,7.602744,7.812407,8.021362,8.229344,8.443531,8.660829,8.881475,9.022039,9.372659,9.564670,9.710499,9.851427,9.990489,10.132301,10.271984,10.867112
weights,0.000000,0.000000,0.000000,0.000000,0.694915,1.436394,1.721378,2.155244,3.487419,3.765567,4.005553,7.144420,7.089326,7.077204,7.068895,7.061660,7.061660,7.061660,7.061660,7.061660,7.061660,7.061660,7.061660,7.061660
