time,0.000013,2.544134,2.644846,2.758857,2.843737,3.046570,3.159907,3.240555,3.338386,3.455250,3.647080,3.743245,3.948795,4.059396,4.264364,4.363695,4.459491,4.543928,4.750888,5.251285,8.050867,8.147729,8.245334
weights,0.000000,0.028947,0.056712,0.093460,0.118030,0.151155,0.176148,0.204641,0.226369,0.263154,0.287706,0.316630,0.338286,0.471500,0.638824,0.812341,0.950873,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
