time,0.000009,5.550897,5.680446,5.813375,5.945361,6.101287,6.244719,6.379380,6.552126,6.682773,6.813768,6.944045,7.078339,7.210683,7.344849,7.476344,7.608389,7.743788,7.946707,8.078471,8.209109,8.341182,8.473822,8.605817
weights,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
