time,0.000008,2.846812,2.963240,3.052541,3.138474,3.255957,3.357455,3.650699,3.762091,3.844461,4.064794,4.162699,4.357203,4.445635,4.547566,4.644953,4.746086,4.853768,4.948687,5.047176,5.146497,5.250807,5.346799,5.451011,5.547359,5.648356,5.748915,5.846868,5.944074,6.046822,6.150079,6.242305,6.344253,6.440015,8.546385,8.646533,8.745162,8.845811,8.946585,9.047921,9.145881,9.246641,9.345951,9.445569,9.551965,9.648460,9.749314,13.912849,14.010796,14.112940,14.211840,14.312856,14.610877,14.712814
weights,0.000000,0.070369,0.161611,0.268353,0.337005,0.408177,0.511352,0.588357,0.680554,0.740891,0.839291,0.921269,0.929370,0.993542,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
