time,0.000012,2.045253,2.154325,2.249513,2.340398,2.450200,2.549278,2.637363,2.753838,2.841904,2.942212,3.843589,3.941623,4.036611,4.140040,4.238743,4.358549,4.447438,4.554270,4.655192,4.740675
weights,0.000000,0.045008,0.090273,0.272157,0.318726,0.358682,0.531476,0.570703,0.734481,0.756880,0.777227,0.736003,0.699926,0.692578,0.727752,0.701567,0.648968,0.648968,0.910425,0.910425,0.890464
