time,0.000012,3.156158,3.289459,3.423646,3.556352,3.700030,3.842112,3.972363,4.103253,4.233589,4.364561,4.502181,4.715355,4.919263,5.049617,5.181829,5.312211,6.432825,6.565038,6.695236,6.827687,7.044022,7.179132,7.316795,7.531804,7.744039,7.964022,8.188508,8.427477,8.636105,9.632672,9.854800,9.998649,10.142022,10.459690,10.655144,10.793852,10.934606
weights,0.000000,0.000450,0.000838,0.000838,0.000000,0.009764,0.018086,0.029859,0.000000,0.000000,0.050164,0.096057,0.198112,0.000000,0.000000,0.000000,0.000000,0.521521,0.423621,0.453853,0.453853,0.845090,1.143957,1.035405,1.229526,1.975351,1.635366,2.965733,5.023965,7.531212,7.839344,7.839344,7.839344,7.839344,7.839344,7.839344,7.839344,7.839344
