time,0.000013,5.175190,5.307900,5.437964,5.579664,5.710181,5.837764,5.964635,6.093519,8.200581,8.418191,8.557032
weights,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,10.000000
